station_name,address,lat,lon,total_bike,available_bike,location,nowdate
영등포구민체육센터 앞,서울특별시 영등포구 신길동 399  영등포구민체육센터 앞,37.500462,126.905846,10,7,서울,201804261939
삼호물산버스정류장(23370) 옆,서울특별시 강남구 논현로 82 삼호물산버스정류장(23370) 옆,37.477509,127.045174,15,2,서울,201804261939
일원역 4~5번 출구 사이,서울특별시 강남구 일원로 127 일원역 4~5번 출구사이,37.483311,127.084938,10,3,서울,201804261939
대청역 1번출구  뒤,서울특별시 강남구 개포로 623 대청역1번출구 뒤,37.494007,127.079514,10,14,서울,201804261939
세곡사거리 대왕파출소 앞,서울특별시 강남구 헌릉로 623 세곡사거리 대왕파출소 앞,37.465317,127.107727,10,0,서울,201804261939
리엔파크 2단지 앞,서울특별시 강남구 헌릉로590길 10 리엔파크 2단지 앞,37.465061,127.101196,10,9,서울,201804261939
두산건설 본사,서울특별시 강남구 언주로 726 두산건설 본사,37.518639,127.035400,15,0,서울,201804261939
포스코사거리(기업은행),서울특별시 강남구 테헤란로 501 포스코사거리(기업은행),37.507233,127.056854,10,0,서울,201804261939
역삼빌딩 앞(하나은행 옆),서울특별시 강남구 테헤란로 지하 156 역삼빌딩,37.501400,127.037849,10,0,서울,201804261939
신길동 우리은행 옆,서울특별시 영등포구 신길동 250-4  신길동 우리은행 옆,37.504566,126.910233,10,7,서울,201804261939
래미안그레이튼102동앞,서울특별시 강남구 선릉로69길 19 102동 앞,37.494823,127.047905,10,2,서울,201804261939
청소년수련관(수영장)앞,서울특별시 강남구 광평로 144 청소년 수련관 수영장 앞,37.483879,127.089027,15,6,서울,201804261939
서울본부세관(건설회관 앞),서울특별시 강남구 언주로 721 서울본부세관(건설회관 앞),37.517590,127.035027,10,0,서울,201804261939
강남구청역 2번출구 뒤,서울특별시 강남구 학동로 342 강남구청역 2번출구 뒤,37.516811,127.040474,10,0,서울,201804261939
청담역 2번출구,서울특별시 강남구 영동대로 647 청담역 2번출구,37.519787,127.056763,5,1,서울,201804261939
삼성역 5~6번 출구 사이,서울특별시 강남구 봉은사로 524 삼성역 5~6번 출구,37.509121,127.062309,20,1,서울,201804261939
강남구청,서울특별시 강남구 학동로 지하 346 강남구청,37.518070,127.047119,10,0,서울,201804261939
르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),서울특별시 강남구 언주로89길 7 더 오번 빌딩 명동칼국수 앞,37.501949,127.042770,15,0,서울,201804261939
구룡초사거리 (현대아파트10동 앞 ),서울특별시 강남구 개포로 303 10동 앞,37.481384,127.053917,10,4,서울,201804261939
국립국악중~고교 정문 맞은편,서울특별시 강남구 논현로10길 29 국립국악중~고교 정문 맞은편,37.475605,127.050377,10,8,서울,201804261939
문래동자이아파트 앞,서울특별시 영등포구 문래동3가 68-1 문래동자이아파트 앞,37.516155,126.894615,10,8,서울,201804261939
도곡1동 주민센터 교차로,서울특별시 강남구 도곡로 205 도곡1동 주민센터 교차로,37.492809,127.041389,15,0,서울,201804261939
압구정역 교차로,서울특별시 강남구 신사동 580-7 압구정역 교차로,37.526844,127.028259,10,0,서울,201804261939
신사동 가로수길 입구,서울특별시 강남구 신사동 501-5 신사동 가로수길 입구,37.517635,127.022453,10,2,서울,201804261939
강남 을지병원 교차로,서울특별시 강남구 도산대로 172  강남 을지병원 교차로,37.519180,127.027466,15,0,서울,201804261939
도산대로 렉서스 앞,서울특별시 강남구 도산대로 229  도산대로 렉서스 앞,37.521240,127.031898,10,0,서울,201804261939
K+ 타워 앞,서울특별시 강남구 도산대로 333  K+ 타워 앞,37.523300,127.038475,15,0,서울,201804261939
도곡동 경남아파트 건너편,서울특별시 강남구 도곡동 874-1 도곡동 경남아파트 건너편,37.489342,127.041298,10,1,서울,201804261939
KT선릉타워,서울특별시 강남구 대치동 1011 KT선릉타워,37.505428,127.052872,20,0,서울,201804261939
보라매 두산위브 건너편,서울특별시 영등포구 신길동 4490  보라매 두산위브 앞,37.496513,126.914803,20,0,서울,201804261939
한티역 3번출구,서울특별시 강남구 대치동 1026 한티역 3번출구,37.496552,127.054298,20,11,서울,201804261939
한국우편사업진흥원,서울특별시 강남구 언주로 651 한국우편사업진흥원,37.514748,127.035133,10,0,서울,201804261939
대치역 사거리,서울특별시 강남구 삼성로 156  대치역 사거리,37.494499,127.063797,10,4,서울,201804261939
개포동역 사거리,서울특별시 강남구 개포동 181-3 개포동역 사거리,37.489277,127.065575,20,17,서울,201804261939
수서역 1번출구 앞,서울특별시 강남구 수서동 728 수서역 1번출구 앞,37.487350,127.100998,10,0,서울,201804261939
수서역 6번출구 앞,서울특별시 강남구 수서동 740 수서역 6번출구 앞,37.486778,127.100517,20,4,서울,201804261939
수서역 5번출구 뒤,서울특별시 강남구 수서동 724-4 수서역 5번출구 뒤,37.486835,127.102753,10,0,서울,201804261939
제2구민체육센타 앞,서울특별시 영등포구 당산동4가 96-2 제2구민체육센타 앞,37.526386,126.902756,10,0,서울,201804261939
삼성동베이직하우스앞,서울특별시 강남구 봉은사로 456 삼성동베이직하우스앞,37.511696,127.049347,15,0,서울,201804261939
언주역 6번출구앞,서울특별시 강남구 논현로 566 언주역 6번출구앞,37.506367,127.034523,8,1,서울,201804261939
역삼동 sk뷰 501동앞,서울특별시 강남구 역삼로 315-1 역삼동 sk뷰 501동 앞,37.501343,127.050468,11,0,서울,201804261939
보금자리정원,서울특별시 강남구 헌릉로569길 39-6 보금자리정원,37.466328,127.094887,10,16,서울,201804261939
학동역,서울특별시 강남구 학동로 지하 180 학동역,37.513950,127.030151,10,0,서울,201804261939
래미안강남힐즈 사거리,서울특별시 강남구 자곡로 101 래미안강남힐즈 사거리,37.472454,127.096077,10,23,서울,201804261939
유스호스텔 앞,서울특별시 영등포구 영등포동7가 58-2 유스호스텔 앞,37.525852,126.903282,20,2,서울,201804261939
문래역 4번출구 앞,서울특별시 영등포구 문래동3가 55-12  문래역 4번출구 앞,37.518738,126.895576,10,1,서울,201804261939
신길우성1차아파트 앞 공원,서울특별시 영등포구 도림동 255-2  신길우성1차아파트 앞 공원,37.505329,126.898483,10,3,서울,201804261939
신길선원가와인아파트 앞,서울특별시 영등포구 신길동 215-28  신길선원가와인아파트 앞,37.510933,126.910225,15,6,서울,201804261939
이앤씨드림타워 앞,서울특별시 영등포구 양평동3가 48-1 이앤씨드림타워 앞,37.527084,126.891380,15,0,서울,201804261939
영등포삼환아파트 앞,서울특별시 영등포구 영등포동8가 82-4  영등포삼환아파트 앞,37.530079,126.905708,20,9,서울,201804261939
삼성생명 당산사옥 앞,서울특별시 영등포구 당산동4가 35-24  삼성생명 당산사옥 앞,37.528263,126.896629,10,0,서울,201804261939
당산역 10번출구 앞,서울특별시 영등포구 당산동5가 14-4 당산역 10번출구 앞,37.533688,126.902107,19,11,서울,201804261939
초원아파트 앞,서울특별시 영등포구 여의도동8-13 초원아파트 앞,37.531055,126.924210,10,0,서울,201804261939
여의도중학교 옆,서울특별시 영등포구 여의도동 8 여의도중학교 옆,37.524120,126.936546,8,2,서울,201804261939
대림아파트 사거리,서울특별시 영등포구 신길동 249 우주마루아파트 201동 앞,37.507641,126.923080,10,7,서울,201804261939
서울지방병무청 버스정류장,서울특별시 영등포구 신길동853 서울지방병무청 버스정류장,37.504494,126.921951,10,3,서울,201804261939
보라매역4번출구,서울특별시 영등포구 신길동4884 보라매역4번출구(순흥빌딩),37.499977,126.920036,10,1,서울,201804261939
신풍역 5번출구 인근,서울특별시 영등포구 신길동3596 남서울아파트 14동앞,37.500648,126.909515,10,5,서울,201804261939
도림신협 앞,서울특별시 영등포구 신길동263-76 도림신협 앞,37.503803,126.903419,10,6,서울,201804261939
도림4거리,서울특별시 영등포구 신길동373-1 도림4거리,37.506573,126.901131,10,6,서울,201804261939
동아에코빌입구,서울특별시 영등포구 도림동 159-70 동아에코빌입구,37.509476,126.899300,10,4,서울,201804261939
신길삼거리(우리은행),서울특별시 영등포구 신길동95-256 신길삼거리(우리은행),37.513844,126.919357,10,11,서울,201804261939
신길역3번출구,서울특별시 영등포구 영등포동1가35 신길역3번출구,37.517693,126.914299,14,3,서울,201804261939
대방역6번출구,서울특별시 영등포구 신길동1368 대방역6번출구,37.513592,126.925934,17,30,서울,201804261939
여의도 마리나선착장 앞,서울특별시 영등포구 여의서로 160 여의도 마리나선착장 앞,37.533817,126.912491,15,7,서울,201804261939
영문초등학교 사거리,서울특별시 영등포구 문래로 56 영문초등학교 사거리,37.519928,126.889183,12,6,서울,201804261939
근로자회관 사거리,서울특별시 영등포구 선유로 34 근로자회관 사거리,37.517151,126.888626,12,4,서울,201804261939
교보생명보험 앞,서울특별시 영등포구 영등포로 96 교보생명보험 앞,37.521931,126.891617,15,1,서울,201804261939
영등포유통상가 사거리,서울특별시 영등포구 영등포로 124 영등포유통상가 사거리,37.521133,126.896538,15,5,서울,201804261939
영등포청과시장 사거리,서울특별시 영등포구 영등포로 177 영등포청과시장 사거리,37.520294,126.901192,10,1,서울,201804261939
삼성화재 사옥 옆,서울특별시 영등포구 양평로 76 삼성화재 사옥 옆,37.535961,126.898300,10,3,서울,201804261939
그랜드컨벤션센터 앞,서울특별시 영등포구 양평로 58 그랜드컨벤션센터 앞,37.534718,126.900002,10,4,서울,201804261939
증권거래소후문교차로,서울특별시 영등포구 여의나루로 76 증권거래소후문교차로,37.522343,126.927101,10,0,서울,201804261939
샛강생태공원방문자센터 앞,서울특별시 영등포구 여의동로 48 샛강생태공원장문자센터 앞,37.518963,126.921616,10,1,서울,201804261939
당산육갑문,서울특별시 영등포구 당산로52길 3 당산육갑문,37.535339,126.903679,20,6,서울,201804261939
영등포역지하쇼핑센타 5번출구,서울특별시 영등포구 경인로 846 영등포역지하쇼핑센타 5번출구,37.516651,126.907990,10,19,서울,201804261939
신동아아파트,서울특별시 영등포구 선유서로 76 신동아아파트,37.522816,126.885651,10,0,서울,201804261939
SK 영등포주유소,서울특별시 영등포구 경인로112길 1 SK영등포주유소,37.518284,126.912636,10,1,서울,201804261939
영등포뉴타운지하상가 2번게이트,서울특별시 영등포구 영중로 22 영등포뉴타운지하상가 2번게이트,37.520119,126.905167,10,2,서울,201804261939
쌍용플레티넘오피스텔,서울특별시 영등포구 도영로 18 쌍용플레티넘오피스텔,37.507931,126.895233,10,5,서울,201804261939
영등포 푸르지오 아파트,서울특별시 영등포구 도신로29길 28 영등포 푸르지오 아파트,37.513229,126.904465,15,11,서울,201804261939
정동사거리,서울특별시 중구 정동길 2-1 정동사거리,37.568050,126.969231,7,1,서울,201804261939
경복궁역 7번출구 앞,서울특별시 종로구 사직로 지하130 경복궁역 7번출구 앞,37.575794,126.971451,16,6,서울,201804261939
경복궁역 4번출구 뒤,서울특별시 종로구 사직로 지하130 경복궁역 4번출구 뒤,37.575947,126.974060,12,5,서울,201804261939
광화문역 1번출구 앞,서울특별시 종로구 세종대로 지하189 세종로공원,37.571732,126.974922,8,2,서울,201804261939
광화문역 2번출구 앞,서울특별시 종로구 세종대로 지하172 광화문역 2번출구 앞,37.572487,126.977501,7,1,서울,201804261939
종로구청 옆,서울특별시 종로구 삼봉로 43 종로구청 옆,37.572582,126.978355,16,0,서울,201804261939
광화문역 7번출구 앞,서울특별시 종로구 세종대로 지하172 광화문역 7번출구 앞,37.570808,126.976433,9,0,서울,201804261939
서울역사박물관 앞,서울특별시 종로구 새문안로 55 서울역사박물관 앞,37.570000,126.971100,11,0,서울,201804261939
광화문 S타워 앞,서울특별시 종로구 새문안로 82 광화문S타워 앞,37.569969,126.973938,10,0,서울,201804261939
광화문역 6번출구 옆,서울특별시 종로구 세종대로 지하172 광화문역 6번출구 옆,37.569889,126.976456,13,3,서울,201804261939
청계광장 옆,서울특별시 중구 세종대로 136 청계광장 옆,37.568878,126.977470,10,0,서울,201804261939
북성초교,서울특별시 서대문구 신촌로 235-1 북성초교,37.557629,126.952156,8,4,서울,201804261939
서대문구청,서울특별시 서대문구 연희로 242 서대문구청,37.578381,126.936096,13,1,서울,201804261939
연희삼거리,서울특별시 서대문구 연희로 113 연희삼거리,37.567966,126.931725,10,7,서울,201804261939
서울광장 옆,서울특별시 중구 세종대로 지하 101 서울시청 앞,37.566612,126.977470,35,2,서울,201804261939
시청역 1번출구 뒤,서울특별시 중구 세종대로 지하101 1번출구 뒤,37.564674,126.976738,7,0,서울,201804261939
국립현대미술관,서울특별시 종로구 삼청로 30 국립현대미술관 서울관,37.579708,126.980858,10,0,서울,201804261939
신한은행 안국역지점 옆,서울특별시 종로구 율곡로 33 신한은행 안국역지점 옆,37.575970,126.983063,4,1,서울,201804261939
종각역 1번출구 앞,서울특별시 종로구 종로 47 종각역 1번출구 앞,37.570396,126.981789,12,1,서울,201804261939
광교사거리 남측,서울특별시 중구 청계천로 30 광교사거리 남측,37.568527,126.982552,10,2,서울,201804261939
을지로입구역 4번출구 앞,서울특별시 중구 을지로 55 명동금융센터 앞,37.566223,126.983589,20,3,서울,201804261939
KEB 하나은행 본점 앞,서울특별시 중구 을지로 66 한국외환은행 본점 앞,37.565464,126.984138,15,0,서울,201804261939
명동성당 앞,서울특별시 중구 명동길 74 명동성당 앞,37.564476,126.986969,15,6,서울,201804261939
신세계백화점 본점 앞,서울특별시 중구 퇴계로 77 신세계백화점 본점 앞,37.561340,126.980400,10,17,서울,201804261939
안국역 5번출구 앞,서울특별시 종로구 율곡로 지하62 안국역 5번출구 앞,37.576241,126.986160,20,0,서울,201804261939
낙원상가 옆,서울특별시 종로구 삼일대로 428 낙원상가 옆,37.573357,126.987465,10,1,서울,201804261939
탑골공원 앞,서울특별시 종로구 종로 99 탑골공원 앞,37.570396,126.988190,11,9,서울,201804261939
청계2가 사거리 옆,서울특별시 종로구 청계천로 93 청계2가 사거리 옆,37.568344,126.987892,8,1,서울,201804261939
청계천 한빛광장,서울특별시 중구 남대문로10길 33 삼각동 118,37.568165,126.984978,10,1,서울,201804261939
을지로2가 사거리 북측,서울특별시 중구 을지로 79 을지로2가 사거리 북측,37.566383,126.987206,10,0,서울,201804261939
종로3가역 2번출구 뒤,서울특별시 종로구 종로 지하129 종로3가역 2번출구 뒤,37.570599,126.991791,10,10,서울,201804261939
종로3가역 15번출구 앞,서울특별시 종로구 종로 지하129 15번출구 앞,37.570198,126.991257,10,11,서울,201804261939
티마크 호텔 앞,서울특별시 중구 충무로 15 티마크호텔 앞,37.562618,126.992836,10,1,서울,201804261939
창경궁 입구,서울특별시 종로구 창경궁로 185 창경궁 입구,37.578979,126.996475,5,1,서울,201804261939
세운스퀘어 앞,서울특별시 종로구 창경궁로 109 세운스퀘어 앞,37.570957,126.997124,18,8,서울,201804261939
종로4가 사거리,서울특별시 종로구 종로 185 종로4가 사거리,37.571068,126.998192,10,13,서울,201804261939
혜화동 로터리,서울특별시 종로구 창경궁로 271-1 혜화동 로터리,37.585629,127.000679,8,3,서울,201804261939
혜화역 3번출구 뒤,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤,37.581570,127.001785,10,1,서울,201804261939
대학로 마로니에공원,서울특별시 종로구 대학로 104 대학로 마로니에공원,37.579784,127.002533,10,9,서울,201804261939
예일빌딩(율곡로) 앞,서울특별시 종로구 율곡로 238 예일빌딩(율곡로) 앞,37.575432,127.004982,12,4,서울,201804261939
성균관대 E하우스 앞,서울특별시 종로구 율곡로 259 성균관대 E하우스 앞,37.574036,127.006721,10,1,서울,201804261939
서울보증보험본사 앞,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞,37.573307,127.000710,15,1,서울,201804261939
맥스타일 앞,서울특별시 중구 마장로 3 맥스타일,37.569183,127.009880,10,9,서울,201804261939
동대문역사문화공원역 9번출구 앞,서울특별시 중구 장충단로 지하230 동대문역사문화공원역 9번출구 앞,37.565331,127.007843,18,4,서울,201804261939
독립문역 사거리,서울특별시 종로구 교북동 10-1 독립문역 사거리,37.572029,126.960785,14,7,서울,201804261939
사직동주민센터,서울특별시 종로구 사직로9길 5 사직동주민센터,37.576332,126.968590,7,11,서울,201804261939
군자역2번출구,서울특별시 광진구 능동로 313 군자역2번출구,37.557587,127.079697,10,7,서울,201804261939
광진구청 앞,서울특별시 광진구 자양로 131 광진구청 앞,37.539501,127.083000,10,0,서울,201804261939
중곡역 1번출구,서울특별시 광진구 능동로 지하 417 중곡역 1번출구 앞,37.565659,127.084297,15,3,서울,201804261939
광진유진스웰,서울특별시 광진구 아차산로78길 7 광진유진스웰,37.550488,127.108955,20,0,서울,201804261939
원일교회,서울특별시 광진구 아차산로 304 원일교회,37.538052,127.076599,9,4,서울,201804261939
신양초교앞 교차로,서울특별시 광진구 능동로 42 신양초교앞 교차로,37.535221,127.068398,12,16,서울,201804261939
영동대교 북단,서울특별시 광진구 자양동 203-22 영동대교 북단,37.537014,127.061096,10,4,서울,201804261939
어린이회관,서울특별시 광진구 능동 465-7 어린이회관,37.545952,127.078003,25,5,서울,201804261939
화양사거리,서울특별시 광진구 화양동 21-6 화양사거리,37.548222,127.067879,10,6,서울,201804261939
세종사이버대학교,서울특별시 광진구 군자동 111-2 세종사이버대학교,37.553417,127.073196,20,8,서울,201804261939
청운초교 앞 삼거리,서울특별시 종로구 청운동 108-22 청운초교 앞 삼거리,37.585079,126.970619,8,2,서울,201804261939
중곡SK아파트앞,서울특별시 광진구 용마산로32길 32 중곡SK아파트앞,37.568649,127.086250,10,3,서울,201804261939
응봉역 1번출구,서울특별시 성동구 고산자로 123 응봉동 3-10,37.551250,127.035103,15,21,서울,201804261939
상왕십리역 1번출구,서울특별시 성동구 하왕십리동 860-1  상왕십리역 1번출구,37.564610,127.029198,10,9,서울,201804261939
왕십리교회옆,서울특별시 성동구 상왕십리동 350-1  왕십리교회옆,37.566261,127.023697,10,3,서울,201804261939
서울숲 관리사무소,서울특별시 성동구 성수동1가 678-1 서울숲 관리사무소,37.542816,127.042084,20,11,서울,201804261939
구의아리수정수센터앞,서울특별시 광진구 광나루로 571 구의아리수정수센터앞,37.543705,127.093246,10,1,서울,201804261939
용마사거리,서울특별시 광진구 능동로 373 용마사거리,37.562527,127.082275,10,5,서울,201804261939
군자역 7번출구뒤,서울특별시 광진구 천호대로 지하 550 군자역 7번출구 뒤,37.556862,127.079140,8,10,서울,201804261939
용답역 1번 출구,서울특별시 성동구 용답길 86 용답역 1번 출구,37.562607,127.051308,10,0,서울,201804261939
중앙고입구 삼거리,서울특별시 종로구 창덕궁길 191 중앙고입구 삼거리,37.583416,126.985237,15,2,서울,201804261939
광진경찰서,서울특별시 광진구 자양로 167 광진경찰서,37.542519,127.084084,10,2,서울,201804261939
현대홈타운 뒷길,서울특별시 광진구 아차산로69길 29 현대홈타운 뒷길,37.543427,127.096619,10,1,서울,201804261939
사근삼거리,서울특별시 성동구 사근동10길 7 사근삼거리,37.561245,127.048851,9,0,서울,201804261939
건국대학교 과학관(이과대) 앞,서울특별시 광진구 능동로 120 건국대학교 과학관(이과대) 앞,37.541718,127.080170,10,1,서울,201804261939
세종대학교,서울특별시 광진구 군자로 114 세종대학교,37.550236,127.073822,15,0,서울,201804261939
재동초교 앞 삼거리,서울특별시 종로구 재동 19 재동초교 앞 삼거리,37.579388,126.984947,8,5,서울,201804261939
포르투갈 대사관 앞,서울특별시 종로구 창덕궁1길 3 포르투갈 대사관 앞,37.579155,126.988960,10,4,서울,201804261939
서울사대부속초교 앞,서울특별시 종로구 연건동 178-3 서울사대부속초교 앞,37.576508,127.002457,15,0,서울,201804261939
KT혜화지사 앞,서울특별시 종로구 대학로 65 KT혜화지사 앞,37.577145,127.002060,15,1,서울,201804261939
성대입구 사거리,서울특별시 종로구 창경궁로 234 성대입구 사거리,37.582500,126.998535,13,5,서울,201804261939
원남동사거리,서울특별시 종로구 율곡로 169 원남동사거리,37.576061,126.997681,8,0,서울,201804261939
동묘앞역 1번출구 뒤,서울특별시 종로구 숭인동 81-39 동묘앞역 1번출구 뒤,37.573242,127.015907,10,11,서울,201804261939
청계8가 사거리,서울특별시 종로구 청계천로 407 청계8가 사거리,37.572224,127.022705,10,2,서울,201804261939
신설동역 11번출구 뒤,서울특별시 종로구 숭인동 1311 신설동역 11번출구 뒤,37.575760,127.022835,10,3,서울,201804261939
창신역 1번출구 앞,서울특별시 종로구 지봉로 87 창신역 1번출구 앞,37.579334,127.015083,8,3,서울,201804261939
독립문역 3-1번출구,서울특별시 종로구 무악동 41-7 독립문역 3번출구 뒤,37.573849,126.958694,8,7,서울,201804261939
SK 서린빌딩 앞,서울특별시 종로구 서린동 93-2 SK 서린빌딩 앞,37.569248,126.980537,12,0,서울,201804261939
광화문 시민열린마당,서울특별시 종로구 세종로 76-5 광화문 시민열린마당,37.575493,126.978500,20,0,서울,201804261939
시청역(2호선) 9번출구 뒤,서울특별시 중구 서소문로 지하127 시청역(2호선) 9번출구 뒤,37.563229,126.974838,8,0,서울,201804261939
동대입구역 6번출구 뒤,서울특별시 중구 동호로 지하256 동대입구역 6번출구 뒤,37.558872,127.005539,10,7,서울,201804261939
약수역 3번출구 뒤,서울특별시 중구 다산로 지하122 약수역 4번출구 뒤,37.554295,127.011200,10,2,서울,201804261939
청구 어린이공원,서울특별시 중구 다산로14길 41 약수어린이공원,37.555859,127.013855,8,1,서울,201804261939
청구역 2번출구 앞,서울특별시 중구 청구로 지하77 청구역2번출구 앞,37.560474,127.014076,10,2,서울,201804261939
다산 어린이공원,서울특별시 중구 다산로40길 37 다산 어린이공원,37.563717,127.018425,8,0,서울,201804261939
서울역 4번출구 앞,서울특별시 중구 세종대로 지하2 서울역 4번출구 앞,37.557217,126.973007,10,1,서울,201804261939
청계7가 사거리,서울특별시 중구 다산로 지하260 청계7가 사거리,37.569805,127.016953,10,1,서울,201804261939
서울역9번출구,서울특별시 중구 세종대로 지하2 서울역9번출구,37.556000,126.973358,7,5,서울,201804261939
CJ제일제당 앞,서울특별시 중구 동호로 330 CJ제일제당 앞,37.563866,127.002747,8,1,서울,201804261939
장충체육관,서울특별시 중구 장충동2가 200-99 장충체육관,37.558533,127.006989,10,1,서울,201804261939
약수역 10번출구 앞,서울특별시 중구 신당동 357-1 약수역 10번출구 앞,37.555199,127.010048,7,4,서울,201804261939
신당역 12번 출구 뒤,서울특별시 중구 신당동 99 신당역 5번 출구,37.565849,127.016403,17,4,서울,201804261939
종로학원본원,서울특별시 중구 청파로 456 종로학원본원 앞,37.559780,126.968506,10,2,서울,201804261939
종각역 5번출구,서울특별시 종로구 서린동 26-1 종각역 5번출구,37.569836,126.982658,10,0,서울,201804261939
올림픽기념 국민생활관 앞,서울특별시 종로구 성균관로 91 올림픽기념 국민생활관 앞,37.590233,126.998520,10,2,서울,201804261939
훈련원공원주차장 앞,서울특별시 중구 을지로 227 훈련원공원주차장 앞,37.566994,127.003464,10,0,서울,201804261939
동성중학교 앞,서울특별시 종로구 혜화동 56 동성중학교 앞,37.585735,127.001610,10,0,서울,201804261939
을지로4가역 1번출구,서울특별시 중구 을지로 지하 178 을지로4가역 1번출구,37.566730,126.996605,10,4,서울,201804261939
충무로역 1번출구,서울특별시 중구 퇴계로 212 충무로역 1번출구,37.561390,126.995354,10,0,서울,201804261939
정동길입구,서울특별시 중구 세종대로19길 16 정동길 입구,37.565437,126.973305,8,1,서울,201804261939
경희궁 자이 3단지,서울특별시 종로구 경교장길 35 경희궁자이 3단지,37.567490,126.965919,15,5,서울,201804261939
경희궁 자이 2단지,서울특별시 종로구 송월길 99 경희궁 자이 3단지,37.568855,126.964561,8,3,서울,201804261939
상암한화오벨리스크 1차 앞,서울특별시 마포구 구룡길 19 상암한화오벨리스크 1차 앞,37.587524,126.883003,15,7,서울,201804261939
상암월드컵파크 10단지 앞,서울특별시 마포구 월드컵북로 502-36 상암월드컵파크 10단지 앞,37.586189,126.881615,15,11,서울,201804261939
상암월드컵파크 9단지 앞,서울특별시 마포구 월드컵북로 501 상암월드컵파크 9단지 앞,37.582855,126.879822,20,3,서울,201804261939
부엉이공원 앞,서울특별시 마포구 가양대로 189 부엉이근린공원 앞,37.585590,126.884727,20,0,서울,201804261939
DMC빌 앞,서울특별시 마포구 월드컵북로60길 13 DMC빌 앞,37.582657,126.885788,8,0,서울,201804261939
상암월드컵파크 7단지 앞,서울특별시 마포구 상암산로1길 92 상암월드컵파크 7단지 앞,37.581314,126.880585,15,5,서울,201804261939
마포구 육아종합지원센터,서울특별시 마포구 상암산로1길 71 마포구 육아보육정보센터 앞,37.580631,126.883675,8,0,서울,201804261939
LG CNS앞,서울특별시 마포구 월드컵북로 424 LG CNS앞,37.580811,126.886650,20,0,서울,201804261939
누리꿈스퀘어 옆,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 옆,37.579399,126.889160,25,0,서울,201804261939
상암중학교 옆,서울특별시 마포구 상암산로1길 26 상암중학교 옆,37.577496,126.887772,10,0,서울,201804261939
DMC홍보관,서울특별시 마포구 월드컵북로 366 DMC홍보관,37.577995,126.891472,9,0,서울,201804261939
DMC산학협력연구센터 앞,서울특별시 마포구 매봉산로 37 DMC산학협력연구센터 앞,37.575802,126.890739,20,1,서울,201804261939
상암월드컵파크 3단지 후문,서울특별시 마포구 매봉산로 8 상암월드컵파크 3단지 후문,37.571476,126.889687,9,0,서울,201804261939
상암동주민센터 옆,서울특별시 마포구 매봉산로2길 16 상암동주민센터 옆,37.578220,126.894470,8,0,서울,201804261939
DMC역 9번출구 앞,서울특별시 마포구 성암로 지하184 디지털미디어시티역 9번출구 앞,37.577469,126.897362,10,2,서울,201804261939
상암월드컵파크 1단지 교차로,서울특별시 마포구 월드컵북로 502-7 상암월드컵파크 1단지,37.575665,126.894447,12,1,서울,201804261939
DMC역 2번출구 옆,서울특별시 은평구 수색로 지하175 디지털미디어시티역 2번출구 앞,37.575069,126.899918,20,0,서울,201804261939
월드컵경기장역 3번출구 옆,서울특별시 마포구 월드컵로 지하240 1,37.570721,126.898979,10,5,서울,201804261939
홈플러스 앞,서울특별시 마포구 월드컵로 240 홈플러스 월드컵경기장점,37.568420,126.899429,21,1,서울,201804261939
서울시 공공자전거 상암센터,서울특별시 마포구 월드컵북로47길 10 1,37.566246,126.896179,40,1,서울,201804261939
마포구청 앞,서울특별시 마포구 월드컵로 212 1,37.565903,126.901184,8,2,서울,201804261939
문화비축기지,서울특별시 마포구 증산로 87 문화비축기지,37.569084,126.894424,13,1,서울,201804261939
롯데하이마트 (상암월드컵점),서울특별시 상암동 1715-29 롯데하이마트 (상암월드컵점) ,37.573620,126.898048,15,4,서울,201804261939
성산시영아파트,서울특별시 마포구 월드컵북로 260 성산시영아파트,37.569584,126.903816,10,2,서울,201804261939
상명대입구,서울특별시 종로구 홍지문길 1 상명대 입구,37.600128,126.957832,10,1,서울,201804261939
신영동삼거리,서울특별시 종로구 진흥로 499 신영동 삼거리,37.603992,126.961945,10,0,서울,201804261939
일성아파트,서울특별시 종로구 평창문화로 119 일성아파트,37.608719,126.972862,10,5,서울,201804261939
효자동 삼거리,서울특별시 종로구 효자로13길 45 종로구 궁정동 98-2,37.583603,126.972549,15,3,서울,201804261939
청와대앞길,서울특별시 종로구 청와대로 73 종로구 세종로 1-54,37.583515,126.979668,13,2,서울,201804261939
어린이대공원역 3번출구 앞,서울특별시 광진구 능동로 지하210 어린이대공원역 3번출구 앞,37.547070,127.074272,10,6,서울,201804261939
광진구의회 앞,서울특별시 광진구 능동로 76 광진구의회 앞,37.537308,127.070351,15,29,서울,201804261939
뚝섬유원지역 1번출구 앞,서울특별시 광진구 능동로 10 뚝섬유원지역 1번출구 앞,37.531860,127.067192,15,6,서울,201804261939
더샵스타시티 C동 앞,서울특별시 광진구 아차산로 262 더샵스타시티 C동 앞,37.536667,127.073593,15,2,서울,201804261939
신자초교입구교차로,서울특별시 광진구 뚝섬로 596 신자초교입구교차로,37.532970,127.075935,5,3,서울,201804261939
